trade_date,symbol,file_role,file_path,file_exists,file_size,null_byte_ratio,encoding_used,header_valid,raw_row_count,effective_row_count,quality_status,reason_code,action
20260710,600030.SH,trade,C:\level-2-ana\data\20260710\20260710\600030.SH\逐笔成交.csv,true,18528674,0.0,gb18030,true,215006,215006,ok,ok,use_raw
20260710,600030.SH,order,C:\level-2-ana\data\20260710\20260710\600030.SH\逐笔委托.csv,true,16272985,0.0,gb18030,true,248883,248883,ok,ok,use_raw
20260710,600030.SH,quote,C:\level-2-ana\data\20260710\20260710\600030.SH\行情.csv,true,2046862,0.0,gb18030,true,5143,5143,ok,ok,use_raw
20260710,600067.SH,trade,C:\level-2-ana\data\20260710\20260710\600067.SH\逐笔成交.csv,true,1053144,0.0,gb18030,true,12330,12330,ok,ok,use_raw
20260710,600067.SH,order,C:\level-2-ana\data\20260710\20260710\600067.SH\逐笔委托.csv,true,1229385,0.0,gb18030,true,18787,18787,ok,ok,use_raw
20260710,600067.SH,quote,C:\level-2-ana\data\20260710\20260710\600067.SH\行情.csv,true,1665943,0.0,gb18030,true,4345,4345,ok,ok,use_raw
20260710,600110.SH,trade,C:\level-2-ana\data\20260710\20260710\600110.SH\逐笔成交.csv,true,15285718,0.0,gb18030,true,178168,178168,ok,ok,use_raw
20260710,600110.SH,order,C:\level-2-ana\data\20260710\20260710\600110.SH\逐笔委托.csv,true,14578382,0.0,gb18030,true,224942,224942,ok,ok,use_raw
20260710,600110.SH,quote,C:\level-2-ana\data\20260710\20260710\600110.SH\行情.csv,true,2028956,0.0,gb18030,true,5173,5173,ok,ok,use_raw
20260710,600149.SH,trade,C:\level-2-ana\data\20260710\20260710\600149.SH\逐笔成交.csv,true,1162074,0.0,gb18030,true,13625,13625,ok,ok,use_raw
20260710,600149.SH,order,C:\level-2-ana\data\20260710\20260710\600149.SH\逐笔委托.csv,true,1319904,0.0,gb18030,true,20369,20369,ok,ok,use_raw
20260710,600149.SH,quote,C:\level-2-ana\data\20260710\20260710\600149.SH\行情.csv,true,1451438,0.0,gb18030,true,3963,3963,ok,ok,use_raw
20260710,600150.SH,trade,C:\level-2-ana\data\20260710\20260710\600150.SH\逐笔成交.csv,true,25921789,0.0,gb18030,true,301243,301243,ok,ok,use_raw
20260710,600150.SH,order,C:\level-2-ana\data\20260710\20260710\600150.SH\逐笔委托.csv,true,24105682,0.0,gb18030,true,369375,369375,ok,ok,use_raw
20260710,600150.SH,quote,C:\level-2-ana\data\20260710\20260710\600150.SH\行情.csv,true,2002430,0.0,gb18030,true,5216,5216,ok,ok,use_raw
20260710,600172.SH,trade,C:\level-2-ana\data\20260710\20260710\600172.SH\逐笔成交.csv,true,39426318,0.0,gb18030,true,459723,459723,ok,ok,use_raw
20260710,600172.SH,order,C:\level-2-ana\data\20260710\20260710\600172.SH\逐笔委托.csv,true,37650070,0.0,gb18030,true,578732,578732,ok,ok,use_raw
20260710,600172.SH,quote,C:\level-2-ana\data\20260710\20260710\600172.SH\行情.csv,true,2081038,0.0,gb18030,true,5445,5445,ok,ok,use_raw
20260710,600176.SH,trade,C:\level-2-ana\data\20260710\20260710\600176.SH\逐笔成交.csv,true,51487267,0.0,gb18030,true,601466,601466,ok,ok,use_raw
20260710,600176.SH,order,C:\level-2-ana\data\20260710\20260710\600176.SH\逐笔委托.csv,true,51735683,0.0,gb18030,true,803721,803721,ok,ok,use_raw
20260710,600176.SH,quote,C:\level-2-ana\data\20260710\20260710\600176.SH\行情.csv,true,2004047,0.0,gb18030,true,5399,5399,ok,ok,use_raw
20260710,600186.SH,trade,C:\level-2-ana\data\20260710\20260710\600186.SH\逐笔成交.csv,true,15366094,0.0,gb18030,true,178969,178969,ok,ok,use_raw
20260710,600186.SH,order,C:\level-2-ana\data\20260710\20260710\600186.SH\逐笔委托.csv,true,14775724,0.0,gb18030,true,227016,227016,ok,ok,use_raw
20260710,600186.SH,quote,C:\level-2-ana\data\20260710\20260710\600186.SH\行情.csv,true,2068685,0.0,gb18030,true,5238,5238,ok,ok,use_raw
20260710,600192.SH,trade,C:\level-2-ana\data\20260710\20260710\600192.SH\逐笔成交.csv,true,922093,0.0,gb18030,true,10945,10945,ok,ok,use_raw
20260710,600192.SH,order,C:\level-2-ana\data\20260710\20260710\600192.SH\逐笔委托.csv,true,1233523,0.0,gb18030,true,19368,19368,ok,ok,use_raw
20260710,600192.SH,quote,C:\level-2-ana\data\20260710\20260710\600192.SH\行情.csv,true,1413423,0.0,gb18030,true,4304,4304,ok,ok,use_raw
20260710,600195.SH,trade,C:\level-2-ana\data\20260710\20260710\600195.SH\逐笔成交.csv,true,631082,0.0,gb18030,true,7415,7415,ok,ok,use_raw
20260710,600195.SH,order,C:\level-2-ana\data\20260710\20260710\600195.SH\逐笔委托.csv,true,719551,0.0,gb18030,true,11176,11176,ok,ok,use_raw
20260710,600195.SH,quote,C:\level-2-ana\data\20260710\20260710\600195.SH\行情.csv,true,1261180,0.0,gb18030,true,3435,3435,ok,ok,use_raw
20260710,600226.SH,trade,C:\level-2-ana\data\20260710\20260710\600226.SH\逐笔成交.csv,true,13004236,0.0,gb18030,true,153422,153422,ok,ok,use_raw
20260710,600226.SH,order,C:\level-2-ana\data\20260710\20260710\600226.SH\逐笔委托.csv,true,12494224,0.0,gb18030,true,195928,195928,ok,ok,use_raw
20260710,600226.SH,quote,C:\level-2-ana\data\20260710\20260710\600226.SH\行情.csv,true,1939423,0.0,gb18030,true,5134,5134,ok,ok,use_raw
20260710,600236.SH,trade,C:\level-2-ana\data\20260710\20260710\600236.SH\逐笔成交.csv,true,2284755,0.0,gb18030,true,26758,26758,ok,ok,use_raw
20260710,600236.SH,order,C:\level-2-ana\data\20260710\20260710\600236.SH\逐笔委托.csv,true,1531934,0.0,gb18030,true,23668,23668,ok,ok,use_raw
20260710,600236.SH,quote,C:\level-2-ana\data\20260710\20260710\600236.SH\行情.csv,true,1713729,0.0,gb18030,true,4709,4709,ok,ok,use_raw
20260710,600257.SH,trade,C:\level-2-ana\data\20260710\20260710\600257.SH\逐笔成交.csv,true,1289026,0.0,gb18030,true,15145,15145,ok,ok,use_raw
20260710,600257.SH,order,C:\level-2-ana\data\20260710\20260710\600257.SH\逐笔委托.csv,true,1298895,0.0,gb18030,true,20113,20113,ok,ok,use_raw
20260710,600257.SH,quote,C:\level-2-ana\data\20260710\20260710\600257.SH\行情.csv,true,1461714,0.0,gb18030,true,3965,3965,ok,ok,use_raw
20260710,600262.SH,trade,C:\level-2-ana\data\20260710\20260710\600262.SH\逐笔成交.csv,true,722818,0.0,gb18030,true,8413,8413,ok,ok,use_raw
20260710,600262.SH,order,C:\level-2-ana\data\20260710\20260710\600262.SH\逐笔委托.csv,true,966050,0.0,gb18030,true,14728,14728,ok,ok,use_raw
20260710,600262.SH,quote,C:\level-2-ana\data\20260710\20260710\600262.SH\行情.csv,true,1449605,0.0,gb18030,true,3886,3886,ok,ok,use_raw
20260710,600276.SH,trade,C:\level-2-ana\data\20260710\20260710\600276.SH\逐笔成交.csv,true,23991820,0.0,gb18030,true,279703,279703,ok,ok,use_raw
20260710,600276.SH,order,C:\level-2-ana\data\20260710\20260710\600276.SH\逐笔委托.csv,true,26267994,0.0,gb18030,true,406925,406925,ok,ok,use_raw
20260710,600276.SH,quote,C:\level-2-ana\data\20260710\20260710\600276.SH\行情.csv,true,1973939,0.0,gb18030,true,5232,5232,ok,ok,use_raw
20260710,600281.SH,trade,C:\level-2-ana\data\20260710\20260710\600281.SH\逐笔成交.csv,true,986725,0.0,gb18030,true,11604,11604,ok,ok,use_raw
20260710,600281.SH,order,C:\level-2-ana\data\20260710\20260710\600281.SH\逐笔委托.csv,true,1180366,0.0,gb18030,true,18394,18394,ok,ok,use_raw
20260710,600281.SH,quote,C:\level-2-ana\data\20260710\20260710\600281.SH\行情.csv,true,1561985,0.0,gb18030,true,4238,4238,ok,ok,use_raw
20260710,600309.SH,trade,C:\level-2-ana\data\20260710\20260710\600309.SH\逐笔成交.csv,true,10749985,0.0,gb18030,true,125436,125436,ok,ok,use_raw
20260710,600309.SH,order,C:\level-2-ana\data\20260710\20260710\600309.SH\逐笔委托.csv,true,14019343,0.0,gb18030,true,217046,217046,ok,ok,use_raw
20260710,600309.SH,quote,C:\level-2-ana\data\20260710\20260710\600309.SH\行情.csv,true,1899459,0.0,gb18030,true,5107,5107,ok,ok,use_raw
20260710,600353.SH,trade,C:\level-2-ana\data\20260710\20260710\600353.SH\逐笔成交.csv,true,10221040,0.0,gb18030,true,118886,118886,ok,ok,use_raw
20260710,600353.SH,order,C:\level-2-ana\data\20260710\20260710\600353.SH\逐笔委托.csv,true,9607899,0.0,gb18030,true,143936,143936,ok,ok,use_raw
20260710,600353.SH,quote,C:\level-2-ana\data\20260710\20260710\600353.SH\行情.csv,true,1577373,0.0,gb18030,true,5037,5037,ok,ok,use_raw
20260710,600354.SH,trade,C:\level-2-ana\data\20260710\20260710\600354.SH\逐笔成交.csv,true,997775,0.0,gb18030,true,11687,11687,ok,ok,use_raw
20260710,600354.SH,order,C:\level-2-ana\data\20260710\20260710\600354.SH\逐笔委托.csv,true,1161980,0.0,gb18030,true,17925,17925,ok,ok,use_raw
20260710,600354.SH,quote,C:\level-2-ana\data\20260710\20260710\600354.SH\行情.csv,true,1599948,0.0,gb18030,true,4305,4305,ok,ok,use_raw
20260710,600370.SH,trade,C:\level-2-ana\data\20260710\20260710\600370.SH\逐笔成交.csv,true,608303,0.0,gb18030,true,7147,7147,ok,ok,use_raw
20260710,600370.SH,order,C:\level-2-ana\data\20260710\20260710\600370.SH\逐笔委托.csv,true,831567,0.0,gb18030,true,12909,12909,ok,ok,use_raw
20260710,600370.SH,quote,C:\level-2-ana\data\20260710\20260710\600370.SH\行情.csv,true,1681046,0.0,gb18030,true,4344,4344,ok,ok,use_raw
20260710,600376.SH,trade,C:\level-2-ana\data\20260710\20260710\600376.SH\逐笔成交.csv,true,3966476,0.0,gb18030,true,47031,47031,ok,ok,use_raw
20260710,600376.SH,order,C:\level-2-ana\data\20260710\20260710\600376.SH\逐笔委托.csv,true,3878087,0.0,gb18030,true,62450,62450,ok,ok,use_raw
20260710,600376.SH,quote,C:\level-2-ana\data\20260710\20260710\600376.SH\行情.csv,true,1560490,0.0,gb18030,true,4803,4803,ok,ok,use_raw
20260710,600428.SH,trade,C:\level-2-ana\data\20260710\20260710\600428.SH\逐笔成交.csv,true,1285931,0.0,gb18030,true,15745,15745,ok,ok,use_raw
20260710,600428.SH,order,C:\level-2-ana\data\20260710\20260710\600428.SH\逐笔委托.csv,true,1327031,0.0,gb18030,true,21190,21190,ok,ok,use_raw
20260710,600428.SH,quote,C:\level-2-ana\data\20260710\20260710\600428.SH\行情.csv,true,1173272,0.0,gb18030,true,4118,4118,ok,ok,use_raw
20260710,600448.SH,trade,C:\level-2-ana\data\20260710\20260710\600448.SH\逐笔成交.csv,true,1116517,0.0,gb18030,true,13094,13094,ok,ok,use_raw
20260710,600448.SH,order,C:\level-2-ana\data\20260710\20260710\600448.SH\逐笔委托.csv,true,1107055,0.0,gb18030,true,17140,17140,ok,ok,use_raw
20260710,600448.SH,quote,C:\level-2-ana\data\20260710\20260710\600448.SH\行情.csv,true,1540261,0.0,gb18030,true,4069,4069,ok,ok,use_raw
20260710,600456.SH,trade,C:\level-2-ana\data\20260710\20260710\600456.SH\逐笔成交.csv,true,2582505,0.0,gb18030,true,29865,29865,ok,ok,use_raw
20260710,600456.SH,order,C:\level-2-ana\data\20260710\20260710\600456.SH\逐笔委托.csv,true,3248851,0.0,gb18030,true,48658,48658,ok,ok,use_raw
20260710,600456.SH,quote,C:\level-2-ana\data\20260710\20260710\600456.SH\行情.csv,true,1840809,0.0,gb18030,true,4945,4945,ok,ok,use_raw
20260710,600478.SH,trade,C:\level-2-ana\data\20260710\20260710\600478.SH\逐笔成交.csv,true,1744398,0.0,gb18030,true,20423,20423,ok,ok,use_raw
20260710,600478.SH,order,C:\level-2-ana\data\20260710\20260710\600478.SH\逐笔委托.csv,true,1859920,0.0,gb18030,true,28607,28607,ok,ok,use_raw
20260710,600478.SH,quote,C:\level-2-ana\data\20260710\20260710\600478.SH\行情.csv,true,1840945,0.0,gb18030,true,4861,4861,ok,ok,use_raw
20260710,600549.SH,trade,C:\level-2-ana\data\20260710\20260710\600549.SH\逐笔成交.csv,true,17127934,0.0,gb18030,true,199751,199751,ok,ok,use_raw
20260710,600549.SH,order,C:\level-2-ana\data\20260710\20260710\600549.SH\逐笔委托.csv,true,19084491,0.0,gb18030,true,294524,294524,ok,ok,use_raw
20260710,600549.SH,quote,C:\level-2-ana\data\20260710\20260710\600549.SH\行情.csv,true,1891332,0.0,gb18030,true,5094,5094,ok,ok,use_raw
20260710,600552.SH,trade,C:\level-2-ana\data\20260710\20260710\600552.SH\逐笔成交.csv,true,14489987,0.0,gb18030,true,169468,169468,ok,ok,use_raw
20260710,600552.SH,order,C:\level-2-ana\data\20260710\20260710\600552.SH\逐笔委托.csv,true,13434906,0.0,gb18030,true,208707,208707,ok,ok,use_raw
20260710,600552.SH,quote,C:\level-2-ana\data\20260710\20260710\600552.SH\行情.csv,true,1976663,0.0,gb18030,true,5175,5175,ok,ok,use_raw
20260710,600590.SH,trade,C:\level-2-ana\data\20260710\20260710\600590.SH\逐笔成交.csv,true,4063081,0.0,gb18030,true,47726,47726,ok,ok,use_raw
20260710,600590.SH,order,C:\level-2-ana\data\20260710\20260710\600590.SH\逐笔委托.csv,true,4258195,0.0,gb18030,true,65650,65650,ok,ok,use_raw
20260710,600590.SH,quote,C:\level-2-ana\data\20260710\20260710\600590.SH\行情.csv,true,1817547,0.0,gb18030,true,4954,4954,ok,ok,use_raw
20260710,600602.SH,trade,C:\level-2-ana\data\20260710\20260710\600602.SH\逐笔成交.csv,true,7454747,0.0,gb18030,true,87228,87228,ok,ok,use_raw
20260710,600602.SH,order,C:\level-2-ana\data\20260710\20260710\600602.SH\逐笔委托.csv,true,7502784,0.0,gb18030,true,116888,116888,ok,ok,use_raw
20260710,600602.SH,quote,C:\level-2-ana\data\20260710\20260710\600602.SH\行情.csv,true,1969552,0.0,gb18030,true,5135,5135,ok,ok,use_raw
20260710,600664.SH,trade,C:\level-2-ana\data\20260710\20260710\600664.SH\逐笔成交.csv,true,1286659,0.0,gb18030,true,15624,15624,ok,ok,use_raw
20260710,600664.SH,order,C:\level-2-ana\data\20260710\20260710\600664.SH\逐笔委托.csv,true,1821765,0.0,gb18030,true,28968,28968,ok,ok,use_raw
20260710,600664.SH,quote,C:\level-2-ana\data\20260710\20260710\600664.SH\行情.csv,true,1390086,0.0,gb18030,true,4748,4748,ok,ok,use_raw
20260710,600706.SH,trade,C:\level-2-ana\data\20260710\20260710\600706.SH\逐笔成交.csv,true,1251931,0.0,gb18030,true,14723,14723,ok,ok,use_raw
20260710,600706.SH,order,C:\level-2-ana\data\20260710\20260710\600706.SH\逐笔委托.csv,true,1365310,0.0,gb18030,true,21393,21393,ok,ok,use_raw
20260710,600706.SH,quote,C:\level-2-ana\data\20260710\20260710\600706.SH\行情.csv,true,1460431,0.0,gb18030,true,4093,4093,ok,ok,use_raw
20260710,600782.SH,trade,C:\level-2-ana\data\20260710\20260710\600782.SH\逐笔成交.csv,true,1888161,0.0,gb18030,true,22059,22059,ok,ok,use_raw
20260710,600782.SH,order,C:\level-2-ana\data\20260710\20260710\600782.SH\逐笔委托.csv,true,2064197,0.0,gb18030,true,31940,31940,ok,ok,use_raw
20260710,600782.SH,quote,C:\level-2-ana\data\20260710\20260710\600782.SH\行情.csv,true,1838501,0.0,gb18030,true,4674,4674,ok,ok,use_raw
20260710,600796.SH,trade,C:\level-2-ana\data\20260710\20260710\600796.SH\逐笔成交.csv,true,750901,0.0,gb18030,true,8871,8871,ok,ok,use_raw
20260710,600796.SH,order,C:\level-2-ana\data\20260710\20260710\600796.SH\逐笔委托.csv,true,848165,0.0,gb18030,true,13187,13187,ok,ok,use_raw
20260710,600796.SH,quote,C:\level-2-ana\data\20260710\20260710\600796.SH\行情.csv,true,1306892,0.0,gb18030,true,3581,3581,ok,ok,use_raw
20260710,600797.SH,trade,C:\level-2-ana\data\20260710\20260710\600797.SH\逐笔成交.csv,true,3080775,0.0,gb18030,true,36195,36195,ok,ok,use_raw
20260710,600797.SH,order,C:\level-2-ana\data\20260710\20260710\600797.SH\逐笔委托.csv,true,3650081,0.0,gb18030,true,57122,57122,ok,ok,use_raw
20260710,600797.SH,quote,C:\level-2-ana\data\20260710\20260710\600797.SH\行情.csv,true,1819163,0.0,gb18030,true,4860,4860,ok,ok,use_raw
20260710,600803.SH,trade,C:\level-2-ana\data\20260710\20260710\600803.SH\逐笔成交.csv,true,1756337,0.0,gb18030,true,20585,20585,ok,ok,use_raw
20260710,600803.SH,order,C:\level-2-ana\data\20260710\20260710\600803.SH\逐笔委托.csv,true,1955331,0.0,gb18030,true,30185,30185,ok,ok,use_raw
20260710,600803.SH,quote,C:\level-2-ana\data\20260710\20260710\600803.SH\行情.csv,true,1699711,0.0,gb18030,true,4532,4532,ok,ok,use_raw
20260710,600821.SH,trade,C:\level-2-ana\data\20260710\20260710\600821.SH\逐笔成交.csv,true,3901322,0.0,gb18030,true,45995,45995,ok,ok,use_raw
20260710,600821.SH,order,C:\level-2-ana\data\20260710\20260710\600821.SH\逐笔委托.csv,true,3852032,0.0,gb18030,true,61721,61721,ok,ok,use_raw
20260710,600821.SH,quote,C:\level-2-ana\data\20260710\20260710\600821.SH\行情.csv,true,1540362,0.0,gb18030,true,4974,4974,ok,ok,use_raw
20260710,600908.SH,trade,C:\level-2-ana\data\20260710\20260710\600908.SH\逐笔成交.csv,true,885481,0.0,gb18030,true,10420,10420,ok,ok,use_raw
20260710,600908.SH,order,C:\level-2-ana\data\20260710\20260710\600908.SH\逐笔委托.csv,true,1034454,0.0,gb18030,true,15959,15959,ok,ok,use_raw
20260710,600908.SH,quote,C:\level-2-ana\data\20260710\20260710\600908.SH\行情.csv,true,1628314,0.0,gb18030,true,4290,4290,ok,ok,use_raw
20260710,600935.SH,trade,C:\level-2-ana\data\20260710\20260710\600935.SH\逐笔成交.csv,true,318746,0.0,gb18030,true,3749,3749,ok,ok,use_raw
20260710,600935.SH,order,C:\level-2-ana\data\20260710\20260710\600935.SH\逐笔委托.csv,true,614140,0.0,gb18030,true,9479,9479,ok,ok,use_raw
20260710,600935.SH,quote,C:\level-2-ana\data\20260710\20260710\600935.SH\行情.csv,true,1479093,0.0,gb18030,true,3793,3793,ok,ok,use_raw
20260710,600960.SH,trade,C:\level-2-ana\data\20260710\20260710\600960.SH\逐笔成交.csv,true,744533,0.0,gb18030,true,8727,8727,ok,ok,use_raw
20260710,600960.SH,order,C:\level-2-ana\data\20260710\20260710\600960.SH\逐笔委托.csv,true,989738,0.0,gb18030,true,15296,15296,ok,ok,use_raw
20260710,600960.SH,quote,C:\level-2-ana\data\20260710\20260710\600960.SH\行情.csv,true,1551805,0.0,gb18030,true,4171,4171,ok,ok,use_raw
20260710,600963.SH,trade,C:\level-2-ana\data\20260710\20260710\600963.SH\逐笔成交.csv,true,4093827,0.0,gb18030,true,47968,47968,ok,ok,use_raw
20260710,600963.SH,order,C:\level-2-ana\data\20260710\20260710\600963.SH\逐笔委托.csv,true,3586452,0.0,gb18030,true,55442,55442,ok,ok,use_raw
20260710,600963.SH,quote,C:\level-2-ana\data\20260710\20260710\600963.SH\行情.csv,true,1905844,0.0,gb18030,true,4942,4942,ok,ok,use_raw
20260710,600969.SH,trade,C:\level-2-ana\data\20260710\20260710\600969.SH\逐笔成交.csv,true,742340,0.0,gb18030,true,8750,8750,ok,ok,use_raw
20260710,600969.SH,order,C:\level-2-ana\data\20260710\20260710\600969.SH\逐笔委托.csv,true,875499,0.0,gb18030,true,13581,13581,ok,ok,use_raw
20260710,600969.SH,quote,C:\level-2-ana\data\20260710\20260710\600969.SH\行情.csv,true,1347635,0.0,gb18030,true,3751,3751,ok,ok,use_raw
20260710,601065.SH,trade,C:\level-2-ana\data\20260710\20260710\601065.SH\逐笔成交.csv,true,299747,0.0,gb18030,true,3521,3521,ok,ok,use_raw
20260710,601065.SH,order,C:\level-2-ana\data\20260710\20260710\601065.SH\逐笔委托.csv,true,377218,0.0,gb18030,true,5853,5853,ok,ok,use_raw
20260710,601065.SH,quote,C:\level-2-ana\data\20260710\20260710\601065.SH\行情.csv,true,972473,0.0,gb18030,true,2698,2698,ok,ok,use_raw
20260710,601083.SH,trade,C:\level-2-ana\data\20260710\20260710\601083.SH\逐笔成交.csv,true,637566,0.0,gb18030,true,7418,7418,ok,ok,use_raw
20260710,601083.SH,order,C:\level-2-ana\data\20260710\20260710\601083.SH\逐笔委托.csv,true,741472,0.0,gb18030,true,11324,11324,ok,ok,use_raw
20260710,601083.SH,quote,C:\level-2-ana\data\20260710\20260710\601083.SH\行情.csv,true,1516051,0.0,gb18030,true,3944,3944,ok,ok,use_raw
20260710,601211.SH,trade,C:\level-2-ana\data\20260710\20260710\601211.SH\逐笔成交.csv,true,12582392,0.0,gb18030,true,146113,146113,ok,ok,use_raw
20260710,601211.SH,order,C:\level-2-ana\data\20260710\20260710\601211.SH\逐笔委托.csv,true,11047339,0.0,gb18030,true,169773,169773,ok,ok,use_raw
20260710,601211.SH,quote,C:\level-2-ana\data\20260710\20260710\601211.SH\行情.csv,true,2029805,0.0,gb18030,true,5107,5107,ok,ok,use_raw
20260710,601218.SH,trade,C:\level-2-ana\data\20260710\20260710\601218.SH\逐笔成交.csv,true,1822631,0.0,gb18030,true,21440,21440,ok,ok,use_raw
20260710,601218.SH,order,C:\level-2-ana\data\20260710\20260710\601218.SH\逐笔委托.csv,true,2203898,0.0,gb18030,true,33834,33834,ok,ok,use_raw
20260710,601218.SH,quote,C:\level-2-ana\data\20260710\20260710\601218.SH\行情.csv,true,1810241,0.0,gb18030,true,4752,4752,ok,ok,use_raw
20260710,601222.SH,trade,C:\level-2-ana\data\20260710\20260710\601222.SH\逐笔成交.csv,true,1030356,0.0,gb18030,true,12110,12110,ok,ok,use_raw
20260710,601222.SH,order,C:\level-2-ana\data\20260710\20260710\601222.SH\逐笔委托.csv,true,1115380,0.0,gb18030,true,17359,17359,ok,ok,use_raw
20260710,601222.SH,quote,C:\level-2-ana\data\20260710\20260710\601222.SH\行情.csv,true,1765140,0.0,gb18030,true,4630,4630,ok,ok,use_raw
20260710,601636.SH,trade,C:\level-2-ana\data\20260710\20260710\601636.SH\逐笔成交.csv,true,11118292,0.0,gb18030,true,131451,131451,ok,ok,use_raw
20260710,601636.SH,order,C:\level-2-ana\data\20260710\20260710\601636.SH\逐笔委托.csv,true,10259372,0.0,gb18030,true,161357,161357,ok,ok,use_raw
20260710,601636.SH,quote,C:\level-2-ana\data\20260710\20260710\601636.SH\行情.csv,true,1933518,0.0,gb18030,true,5128,5128,ok,ok,use_raw
20260710,601778.SH,trade,C:\level-2-ana\data\20260710\20260710\601778.SH\逐笔成交.csv,true,7420298,0.0,gb18030,true,86816,86816,ok,ok,use_raw
20260710,601778.SH,order,C:\level-2-ana\data\20260710\20260710\601778.SH\逐笔委托.csv,true,8162558,0.0,gb18030,true,126054,126054,ok,ok,use_raw
20260710,601778.SH,quote,C:\level-2-ana\data\20260710\20260710\601778.SH\行情.csv,true,1973077,0.0,gb18030,true,5059,5059,ok,ok,use_raw
20260710,601868.SH,trade,C:\level-2-ana\data\20260710\20260710\601868.SH\逐笔成交.csv,true,5112952,0.0,gb18030,true,59705,59705,ok,ok,use_raw
20260710,601868.SH,order,C:\level-2-ana\data\20260710\20260710\601868.SH\逐笔委托.csv,true,9686613,0.0,gb18030,true,148734,148734,ok,ok,use_raw
20260710,601868.SH,quote,C:\level-2-ana\data\20260710\20260710\601868.SH\行情.csv,true,2125322,0.0,gb18030,true,5163,5163,ok,ok,use_raw
20260710,603008.SH,trade,C:\level-2-ana\data\20260710\20260710\603008.SH\逐笔成交.csv,true,226040,0.0,gb18030,true,2647,2647,ok,ok,use_raw
20260710,603008.SH,order,C:\level-2-ana\data\20260710\20260710\603008.SH\逐笔委托.csv,true,309555,0.0,gb18030,true,4798,4798,ok,ok,use_raw
